32.36,3.709,0.00,42.5212669,2.0355334,1924.50,7,1.12,2024-11-10T11:44:38.00+02:00
32.92,3.709,0.00,42.5212669,2.0355334,1924.50,7,1.12,2024-11-10T11:44:39.00+02:00
32.92,3.709,4.37,42.5212669,2.0355833,1923.30,7,1.12,2024-11-10T11:44:40.00+02:00
32.92,3.708,4.37,42.5212669,2.0355833,1923.30,7,1.12,2024-11-10T11:44:41.00+02:00
32.58,3.709,4.74,42.5212669,2.0355833,1923.30,7,1.12,2024-11-10T11:44:42.00+02:00
32.71,3.707,4.74,42.5212669,2.0355833,1923.30,7,1.12,2024-11-10T11:44:43.00+02:00
32.92,3.709,0.00,42.5212669,2.0355833,1923.30,7,1.12,2024-11-10T11:44:44.00+02:00
32.58,3.713,0.00,42.5212669,2.0355833,1923.30,7,1.12,2024-11-10T11:44:45.00+02:00
33.14,3.714,0.00,42.5212669,2.0355833,1923.30,7,1.12,2024-11-10T11:44:46.00+02:00
33.14,3.715,0.00,42.5212669,2.0355833,1923.30,7,1.12,2024-11-10T11:44:47.00+02:00
32.79,3.714,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:44:48.00+02:00
32.92,3.711,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:44:49.00+02:00
32.79,3.714,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:44:50.00+02:00
32.92,3.709,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:44:51.00+02:00
32.36,3.705,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:44:52.00+02:00
32.92,3.709,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:44:53.00+02:00
32.92,3.711,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:44:54.00+02:00
32.36,3.705,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:44:55.00+02:00
32.79,3.712,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:44:56.00+02:00
